filepath,speaker_id,sentence_id,dialect_id
datasets\TIMIT\TRAIN\DR6\MKES0\SI1253.WAV,mkes0,si1253,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SI1883.WAV,mkes0,si1883,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SI623.WAV,mkes0,si623,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SX173.WAV,mkes0,sx173,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SX263.WAV,mkes0,sx263,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SX353.WAV,mkes0,sx353,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SX443.WAV,mkes0,sx443,dr6
datasets\TIMIT\TRAIN\DR6\MKES0\SX83.WAV,mkes0,sx83,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SA1.WAV,mkln0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SA2.WAV,mkln0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SI1598.WAV,mkln0,si1598,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SI2228.WAV,mkln0,si2228,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SI968.WAV,mkln0,si968,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SX158.WAV,mkln0,sx158,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SX248.WAV,mkln0,sx248,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SX338.WAV,mkln0,sx338,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SX428.WAV,mkln0,sx428,dr6
datasets\TIMIT\TRAIN\DR6\MKLN0\SX68.WAV,mkln0,sx68,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SA1.WAV,mmdb0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SA2.WAV,mmdb0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SI1358.WAV,mmdb0,si1358,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SI1617.WAV,mmdb0,si1617,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SI987.WAV,mmdb0,si987,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SX177.WAV,mmdb0,sx177,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SX267.WAV,mmdb0,sx267,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SX357.WAV,mmdb0,sx357,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SX447.WAV,mmdb0,sx447,dr6
datasets\TIMIT\TRAIN\DR6\MMDB0\SX87.WAV,mmdb0,sx87,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SA1.WAV,mrmb0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SA2.WAV,mrmb0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SI1581.WAV,mrmb0,si1581,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SI2211.WAV,mrmb0,si2211,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SI951.WAV,mrmb0,si951,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SX141.WAV,mrmb0,sx141,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SX231.WAV,mrmb0,sx231,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SX321.WAV,mrmb0,sx321,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SX411.WAV,mrmb0,sx411,dr6
datasets\TIMIT\TRAIN\DR6\MRMB0\SX51.WAV,mrmb0,sx51,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SA1.WAV,mrxb0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SA2.WAV,mrxb0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SI1585.WAV,mrxb0,si1585,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SI2215.WAV,mrxb0,si2215,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SI955.WAV,mrxb0,si955,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SX145.WAV,mrxb0,sx145,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SX235.WAV,mrxb0,sx235,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SX325.WAV,mrxb0,sx325,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SX415.WAV,mrxb0,sx415,dr6
datasets\TIMIT\TRAIN\DR6\MRXB0\SX55.WAV,mrxb0,sx55,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SA1.WAV,msat1,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SA2.WAV,msat1,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SI1073.WAV,msat1,si1073,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SI1703.WAV,msat1,si1703,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SI2333.WAV,msat1,si2333,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SX173.WAV,msat1,sx173,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SX263.WAV,msat1,sx263,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SX353.WAV,msat1,sx353,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SX443.WAV,msat1,sx443,dr6
datasets\TIMIT\TRAIN\DR6\MSAT1\SX83.WAV,msat1,sx83,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SA1.WAV,msjk0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SA2.WAV,msjk0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SI1596.WAV,msjk0,si1596,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SI2226.WAV,msjk0,si2226,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SI966.WAV,msjk0,si966,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SX156.WAV,msjk0,sx156,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SX246.WAV,msjk0,sx246,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SX336.WAV,msjk0,sx336,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SX426.WAV,msjk0,sx426,dr6
datasets\TIMIT\TRAIN\DR6\MSJK0\SX66.WAV,msjk0,sx66,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SA1.WAV,msmr0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SA2.WAV,msmr0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SI1150.WAV,msmr0,si1150,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SI1405.WAV,msmr0,si1405,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SI775.WAV,msmr0,si775,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SX145.WAV,msmr0,sx145,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SX235.WAV,msmr0,sx235,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SX325.WAV,msmr0,sx325,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SX415.WAV,msmr0,sx415,dr6
datasets\TIMIT\TRAIN\DR6\MSMR0\SX55.WAV,msmr0,sx55,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SA1.WAV,msvs0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SA2.WAV,msvs0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SI1568.WAV,msvs0,si1568,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SI2198.WAV,msvs0,si2198,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SI938.WAV,msvs0,si938,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SX128.WAV,msvs0,sx128,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SX218.WAV,msvs0,sx218,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SX308.WAV,msvs0,sx308,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SX38.WAV,msvs0,sx38,dr6
datasets\TIMIT\TRAIN\DR6\MSVS0\SX398.WAV,msvs0,sx398,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SA1.WAV,mtju0,sa1,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SA2.WAV,mtju0,sa2,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SI2020.WAV,mtju0,si2020,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SI2269.WAV,mtju0,si2269,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SI760.WAV,mtju0,si760,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SX130.WAV,mtju0,sx130,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SX220.WAV,mtju0,sx220,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SX310.WAV,mtju0,sx310,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SX40.WAV,mtju0,sx40,dr6
datasets\TIMIT\TRAIN\DR6\MTJU0\SX400.WAV,mtju0,sx400,dr6
datasets\TIMIT\TRAIN\DR7\FBLV0\SA1.WAV,fblv0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SA2.WAV,fblv0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SI1058.WAV,fblv0,si1058,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SI1688.WAV,fblv0,si1688,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SI2318.WAV,fblv0,si2318,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SX158.WAV,fblv0,sx158,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SX248.WAV,fblv0,sx248,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SX338.WAV,fblv0,sx338,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SX428.WAV,fblv0,sx428,dr7
datasets\TIMIT\TRAIN\DR7\FBLV0\SX68.WAV,fblv0,sx68,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SA1.WAV,fcrz0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SA2.WAV,fcrz0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SI1913.WAV,fcrz0,si1913,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SI2053.WAV,fcrz0,si2053,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SI793.WAV,fcrz0,si793,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SX163.WAV,fcrz0,sx163,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SX253.WAV,fcrz0,sx253,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SX343.WAV,fcrz0,sx343,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SX433.WAV,fcrz0,sx433,dr7
datasets\TIMIT\TRAIN\DR7\FCRZ0\SX73.WAV,fcrz0,sx73,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SA1.WAV,fjen0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SA2.WAV,fjen0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SI1047.WAV,fjen0,si1047,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SI1677.WAV,fjen0,si1677,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SI2307.WAV,fjen0,si2307,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SX147.WAV,fjen0,sx147,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SX237.WAV,fjen0,sx237,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SX327.WAV,fjen0,sx327,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SX417.WAV,fjen0,sx417,dr7
datasets\TIMIT\TRAIN\DR7\FJEN0\SX57.WAV,fjen0,sx57,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SA1.WAV,fjhk0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SA2.WAV,fjhk0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SI1022.WAV,fjhk0,si1022,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SI1652.WAV,fjhk0,si1652,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SI2282.WAV,fjhk0,si2282,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SX122.WAV,fjhk0,sx122,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SX212.WAV,fjhk0,sx212,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SX302.WAV,fjhk0,sx302,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SX32.WAV,fjhk0,sx32,dr7
datasets\TIMIT\TRAIN\DR7\FJHK0\SX392.WAV,fjhk0,sx392,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SA1.WAV,fjrp1,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SA2.WAV,fjrp1,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SI1432.WAV,fjrp1,si1432,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SI2062.WAV,fjrp1,si2062,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SI802.WAV,fjrp1,si802,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SX172.WAV,fjrp1,sx172,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SX262.WAV,fjrp1,sx262,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SX352.WAV,fjrp1,sx352,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SX442.WAV,fjrp1,sx442,dr7
datasets\TIMIT\TRAIN\DR7\FJRP1\SX82.WAV,fjrp1,sx82,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SA1.WAV,fjsk0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SA2.WAV,fjsk0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SI1052.WAV,fjsk0,si1052,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SI1682.WAV,fjsk0,si1682,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SI2312.WAV,fjsk0,si2312,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SX152.WAV,fjsk0,sx152,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SX242.WAV,fjsk0,sx242,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SX332.WAV,fjsk0,sx332,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SX422.WAV,fjsk0,sx422,dr7
datasets\TIMIT\TRAIN\DR7\FJSK0\SX62.WAV,fjsk0,sx62,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SA1.WAV,fkde0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SA2.WAV,fkde0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SI1141.WAV,fkde0,si1141,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SI1771.WAV,fkde0,si1771,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SI2221.WAV,fkde0,si2221,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SX151.WAV,fkde0,sx151,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SX241.WAV,fkde0,sx241,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SX331.WAV,fkde0,sx331,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SX421.WAV,fkde0,sx421,dr7
datasets\TIMIT\TRAIN\DR7\FKDE0\SX61.WAV,fkde0,sx61,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SA1.WAV,fksr0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SA2.WAV,fksr0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SI1117.WAV,fksr0,si1117,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SI1747.WAV,fksr0,si1747,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SI487.WAV,fksr0,si487,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SX161.WAV,fksr0,sx161,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SX217.WAV,fksr0,sx217,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SX366.WAV,fksr0,sx366,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SX37.WAV,fksr0,sx37,dr7
datasets\TIMIT\TRAIN\DR7\FKSR0\SX397.WAV,fksr0,sx397,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SA1.WAV,fleh0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SA2.WAV,fleh0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SI1051.WAV,fleh0,si1051,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SI1681.WAV,fleh0,si1681,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SI2311.WAV,fleh0,si2311,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SX151.WAV,fleh0,sx151,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SX241.WAV,fleh0,sx241,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SX331.WAV,fleh0,sx331,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SX421.WAV,fleh0,sx421,dr7
datasets\TIMIT\TRAIN\DR7\FLEH0\SX61.WAV,fleh0,sx61,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SA1.WAV,flet0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SA2.WAV,flet0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SI1137.WAV,flet0,si1137,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SI1767.WAV,flet0,si1767,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SI507.WAV,flet0,si507,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SX147.WAV,flet0,sx147,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SX237.WAV,flet0,sx237,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SX277.WAV,flet0,sx277,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SX417.WAV,flet0,sx417,dr7
datasets\TIMIT\TRAIN\DR7\FLET0\SX57.WAV,flet0,sx57,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SA1.WAV,fmah1,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SA2.WAV,fmah1,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SI1509.WAV,fmah1,si1509,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SI2139.WAV,fmah1,si2139,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SI879.WAV,fmah1,si879,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SX159.WAV,fmah1,sx159,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SX249.WAV,fmah1,sx249,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SX339.WAV,fmah1,sx339,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SX429.WAV,fmah1,sx429,dr7
datasets\TIMIT\TRAIN\DR7\FMAH1\SX69.WAV,fmah1,sx69,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SA1.WAV,fmkc0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SA2.WAV,fmkc0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SI1041.WAV,fmkc0,si1041,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SI1072.WAV,fmkc0,si1072,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SI1702.WAV,fmkc0,si1702,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SX172.WAV,fmkc0,sx172,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SX262.WAV,fmkc0,sx262,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SX352.WAV,fmkc0,sx352,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SX442.WAV,fmkc0,sx442,dr7
datasets\TIMIT\TRAIN\DR7\FMKC0\SX82.WAV,fmkc0,sx82,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SA1.WAV,fpac0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SA2.WAV,fpac0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SI1921.WAV,fpac0,si1921,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SI2011.WAV,fpac0,si2011,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SI661.WAV,fpac0,si661,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SX121.WAV,fpac0,sx121,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SX211.WAV,fpac0,sx211,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SX301.WAV,fpac0,sx301,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SX31.WAV,fpac0,sx31,dr7
datasets\TIMIT\TRAIN\DR7\FPAC0\SX391.WAV,fpac0,sx391,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SA1.WAV,freh0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SA2.WAV,freh0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SI1315.WAV,freh0,si1315,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SI1945.WAV,freh0,si1945,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SI685.WAV,freh0,si685,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SX145.WAV,freh0,sx145,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SX235.WAV,freh0,sx235,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SX325.WAV,freh0,sx325,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SX415.WAV,freh0,sx415,dr7
datasets\TIMIT\TRAIN\DR7\FREH0\SX55.WAV,freh0,sx55,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SA1.WAV,fspm0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SA2.WAV,fspm0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SI1241.WAV,fspm0,si1241,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SI1871.WAV,fspm0,si1871,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SI611.WAV,fspm0,si611,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SX161.WAV,fspm0,sx161,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SX251.WAV,fspm0,sx251,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SX341.WAV,fspm0,sx341,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SX431.WAV,fspm0,sx431,dr7
datasets\TIMIT\TRAIN\DR7\FSPM0\SX71.WAV,fspm0,sx71,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SA1.WAV,fvkb0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SA2.WAV,fvkb0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SI1159.WAV,fvkb0,si1159,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SI1789.WAV,fvkb0,si1789,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SI529.WAV,fvkb0,si529,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SX169.WAV,fvkb0,sx169,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SX259.WAV,fvkb0,sx259,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SX349.WAV,fvkb0,sx349,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SX439.WAV,fvkb0,sx439,dr7
datasets\TIMIT\TRAIN\DR7\FVKB0\SX79.WAV,fvkb0,sx79,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SA1.WAV,madd0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SA2.WAV,madd0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SI1295.WAV,madd0,si1295,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SI1798.WAV,madd0,si1798,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SI538.WAV,madd0,si538,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SX178.WAV,madd0,sx178,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SX268.WAV,madd0,sx268,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SX358.WAV,madd0,sx358,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SX448.WAV,madd0,sx448,dr7
datasets\TIMIT\TRAIN\DR7\MADD0\SX88.WAV,madd0,sx88,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SA1.WAV,maeo0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SA2.WAV,maeo0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SI1326.WAV,maeo0,si1326,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SI1655.WAV,maeo0,si1655,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SI1956.WAV,maeo0,si1956,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SX156.WAV,maeo0,sx156,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SX246.WAV,maeo0,sx246,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SX336.WAV,maeo0,sx336,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SX426.WAV,maeo0,sx426,dr7
datasets\TIMIT\TRAIN\DR7\MAEO0\SX66.WAV,maeo0,sx66,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SA1.WAV,mafm0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SA2.WAV,mafm0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SI1569.WAV,mafm0,si1569,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SI2199.WAV,mafm0,si2199,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SI939.WAV,mafm0,si939,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SX129.WAV,mafm0,sx129,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SX219.WAV,mafm0,sx219,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SX309.WAV,mafm0,sx309,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SX39.WAV,mafm0,sx39,dr7
datasets\TIMIT\TRAIN\DR7\MAFM0\SX399.WAV,mafm0,sx399,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SA1.WAV,mbar0,sa1,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SA2.WAV,mbar0,sa2,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SI1319.WAV,mbar0,si1319,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SI1949.WAV,mbar0,si1949,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SI689.WAV,mbar0,si689,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SX149.WAV,mbar0,sx149,dr7
datasets\TIMIT\TRAIN\DR7\MBAR0\SX239.WAV,mbar0,sx239,dr7
